path,category,decision,confidence,productionCritical,evidence
"CHARROPRO-FMCH-2026-RULE-PROFILE-SPORTING-BLOCKERS-RESOLUTION-002/TEST_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-FMCH-2026-RULE-PROFILE-SPORTING-BLOCKERS-RESOLUTION-002/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_DYNAMIC_SCORING_TABLES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_FIELDID_IMPACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_FUTURE_RULE_PROFILES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_RULE_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_SCORING_SPECIFICATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_TIMERS_AND_OPPORTUNITIES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_UNRESOLVED_SOURCE_ITEMS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/RULE_RECONCILIATION_AND_BLOCKERS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/TERNA_SHARED_STATE_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/evidence/cabecero-ipad-landscape.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/evidence/pial-ipad-landscape.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/evidence/terna-ipad-portrait.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-2026-TERNA-COMPLETE-IMPLEMENTATION-001/evidence/terna-paused-visible.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/CALA_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/COLEADERO_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/CURRENT_REAL_GAPS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/SCORER_2026_FREEZE_LIST.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/FMCH_FIELD_LAYER_MATRIX.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_FIELDID_IMPACT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/CURRENT_SCORER_COMPONENT_MAP.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/FMCH_FIELD_LAYER_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/FUNCTIONAL_TEST_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/JINETEO_TORO_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/JINETEO_YEGUA_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/MANGANAS_CABALLO_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/MANGANAS_PIE_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/OFFICIAL_SCORE_FLOW.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/PASO_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/PIALES_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/PREVIOUS_DIAGNOSIS_RECONCILIATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/REMEDIATION_RECOMMENDATIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/SCORER_ENTRYPOINTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/SCREENSHOT_INDEX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/SCREENS_AND_COMPONENTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/TERNA_FUNCTIONAL_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/UI_TO_DATA_TRACEABILITY.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_FIELDID_IMPACT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/CURRENT_SCORER_COMPONENT_MAP.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/UI_TO_DATA_TRACEABILITY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-CURRENT-SCORER-FUNCTIONAL-AUDIT-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/ACCESSIBILITY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/DATA_MODEL.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/EXPORT_FORMATS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/INTERVIEWER_GUIDE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/OPERATION_GUIDE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/QUESTIONNAIRE_CONTENT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/REQUIREMENTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/ROLLBACK.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/SECURITY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/TEST_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/USER_FLOW.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-JUDGE-VALIDATION-QUESTIONNAIRE-HTML-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/COMPLIANCE_METRICS.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/CURRENT_EXPORTERS_ANALYSIS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/CURRENT_MODULES_INVENTORY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/DATA_AUTHORITY_ANALYSIS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/DERIVED_TICKETS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/FIELD_MAPPING.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","tests/official-format-authoritative-snapshot.test.mjs (TEST_ONLY_REFERENCE), CHARROPRO-FMCH-OFFICIAL-FORMAT-CERTIFICATION-STATE-RECONCILIATION-001/FIELD_RECONCILIATION.json (CONFIG_REFERENCE), tests/official-format-authoritative-snapshot.test.mjs (CONFIG_REFERENCE), tests/official-format-semantic-field-certification.test.mjs (CONFIG_REFERENCE)"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/FIELD_MAPPING.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/GAP_MATRIX.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/GAP_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/MOTOR_SPORTS_ANALYSIS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/REMEDIATION_PLAN.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/REPOSITORY_DATA_SOURCES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/SECTION_COMPLIANCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/SOURCE_BASELINE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/SPORTS_VALIDATION_LINKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/ABBREVIATIONS_AND_AMBIGUITIES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/CURRENT_REPOSITORY_REFERENCES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/DEPENDENCIES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/DOCUMENT_HIERARCHY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/FIELD_COUNTS.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/FIELD_DICTIONARY.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","CHARROPRO-FMCH-2026-SCORING-SPECIFICATION-001/FMCH_2026_FIELDID_IMPACT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/FIELD_MAPPING.json (CONFIG_REFERENCE), CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/SOURCE_BASELINE.md (DOCUMENTATION_ONLY_REFERENCE), tests/official-format-semantic-field-certification.test.mjs (CONFIG_REFERENCE)"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/FIELD_DICTIONARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/SECTION_INVENTORY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/SOURCE_DOCUMENT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/SPORTS_VALIDATION_QUESTIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-FMCH-OFFICIAL-DOCUMENT-DATA-MAPPING-001/FIELD_MAPPING.json (CONFIG_REFERENCE)"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPECIFICATION-001/VISUAL_STRUCTURE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/ABBREVIATIONS_OFFICIAL.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/CALCULATION_WORKFLOW.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/CAPTURE_WORKFLOW.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/FIELD_LIFECYCLE.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/FIELD_LIFECYCLE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/FORMULAS.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/FORMULAS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/OPEN_QUESTIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/REGULATION_REFERENCES.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SECTION_VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SPORTS_ASSUMPTIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SPORTS_FIELD_DEFINITIONS.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SPORTS_FIELD_DEFINITIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SPORTS_RULES_MATRIX.json","PRODUCTIVE_DATA","KEEP_PRODUCTIVE","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SPORTS_RULES_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-FMCH-OFFICIAL-DOCUMENT-SPORTS-VALIDATION-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
